"province","last_updated","date","change_cases","change_fatalities","change_tests","change_hospitalizations","change_criticals","change_recoveries","change_vaccinations","change_vaccinated","change_boosters_1","change_vaccines_distributed","total_cases","total_fatalities","total_tests","total_hospitalizations","total_criticals","total_recoveries","total_vaccinations","total_vaccinated","total_boosters_1","total_vaccines_distributed","change_boosters_2","total_boosters_2","change_active","total_active","positivity_rate"
"ON","2022-04-05 22:31:11",2020-11-30,1746,8,39406,32,12,1320,0,0,0,0,116492,3656,6274916,618,179,98639,0,0,0,0,NA,NA,418,14197,0.0443079734050652
"ON","2022-04-05 22:31:11",2020-12-01,1707,7,34640,27,16,1373,0,0,0,0,118199,3663,6309556,645,195,100012,0,0,0,0,NA,NA,327,14524,0.0492782909930716
"ON","2022-04-05 22:31:11",2020-12-02,1723,35,44226,11,-3,1686,0,0,0,0,119922,3698,6353782,656,192,101698,0,0,0,0,NA,NA,2,14526,0.0389589834034278
"ON","2022-04-05 22:31:11",2020-12-03,1824,14,52873,10,16,1541,0,0,0,0,121746,3712,6406655,666,208,103239,0,0,0,0,NA,NA,269,14795,0.034497758780474
"ON","2022-04-05 22:31:11",2020-12-04,1780,25,56001,8,11,1553,0,0,0,0,123526,3737,6462656,674,219,104792,0,0,0,0,NA,NA,202,14997,0.031785146693809
"ON","2022-04-05 22:31:11",2020-12-05,1859,20,59399,35,-5,1624,0,0,0,0,125385,3757,6522055,709,214,106416,0,0,0,0,NA,NA,215,15212,0.0312968231788414
"ON","2022-04-05 22:31:11",2020-12-06,1924,15,59251,-8,3,1574,0,0,0,0,127309,3772,6581306,701,217,107990,0,0,0,0,NA,NA,335,15547,0.0324720257885943
"ON","2022-04-05 22:31:11",2020-12-07,1925,26,45283,24,10,1412,0,0,0,0,129234,3798,6626589,725,227,109402,0,0,0,0,NA,NA,487,16034,0.0425104343793477
"ON","2022-04-05 22:31:11",2020-12-08,1676,10,39198,69,6,1549,0,0,0,0,130910,3808,6665787,794,233,110951,0,0,0,0,NA,NA,117,16151,0.0427572835348742
"ON","2022-04-05 22:31:11",2020-12-09,1890,28,48546,17,1,1924,0,0,0,0,132800,3836,6714333,811,234,112875,0,0,0,0,NA,NA,-62,16089,0.0389321468298109
"ON","2022-04-05 22:31:11",2020-12-10,1983,35,61809,18,8,1804,0,0,0,0,134783,3871,6776142,829,242,114679,0,0,0,0,NA,NA,144,16233,0.0320827064019803
"ON","2022-04-05 22:31:11",2020-12-11,1848,45,63051,-21,9,1753,0,0,0,0,136631,3916,6839193,808,251,116432,0,0,0,0,NA,NA,50,16283,0.0293096065090165
"ON","2022-04-05 22:31:11",2020-12-12,1873,17,65260,47,2,1918,0,0,0,0,138504,3933,6904453,855,253,118350,0,0,0,0,NA,NA,-62,16221,0.0287005822862397
"ON","2022-04-05 22:31:11",2020-12-13,1677,16,58190,-42,18,1678,0,0,0,0,140181,3949,6962643,813,271,120028,0,0,0,0,NA,NA,-17,16204,0.0288193847740162
"ON","2022-04-05 22:31:11",2020-12-14,1940,23,57091,44,-7,1535,5,0,0,6000,142121,3972,7019734,857,264,121563,5,0,0,6000,NA,NA,382,16586,0.0339808376101312
"ON","2022-04-05 22:31:11",2020-12-15,2275,20,39566,64,5,1810,426,0,0,0,144396,3992,7059300,921,269,123373,431,0,0,6000,NA,NA,445,17031,0.0574988626598595
"ON","2022-04-05 22:31:11",2020-12-16,2139,43,49189,11,8,2043,544,0,0,0,146535,4035,7108489,932,277,125416,975,0,0,6000,NA,NA,53,17084,0.0434853320864421
"ON","2022-04-05 22:31:11",2020-12-17,2432,23,58178,-13,5,2009,941,0,0,0,148967,4058,7166667,919,282,127425,1916,0,0,6000,NA,NA,400,17484,0.0418027433050294
"ON","2022-04-05 22:31:11",2020-12-18,2290,40,68246,-42,-4,1992,943,0,0,0,151257,4098,7234913,877,278,129417,2859,0,0,6000,NA,NA,258,17742,0.0335550801512177
"ON","2022-04-05 22:31:11",2020-12-19,2357,27,67207,18,-7,1865,0,0,0,0,153614,4125,7302120,895,271,131282,2859,0,0,6000,NA,NA,465,18207,0.0350707515586174
"ON","2022-04-05 22:31:11",2020-12-20,2316,25,69412,-20,6,1931,128,0,0,0,155930,4150,7371532,875,277,133213,2987,0,0,6000,NA,NA,360,18567,0.0333659885898692
"ON","2022-04-05 22:31:11",2020-12-21,2123,17,54505,40,3,1654,422,0,0,0,158053,4167,7426037,915,280,134867,3409,0,0,6000,NA,NA,452,19019,0.0389505549949546
"ON","2022-04-05 22:31:11",2020-12-22,2202,21,45265,90,8,1900,1841,0,0,0,160255,4188,7471302,1005,288,136767,5250,0,0,6000,NA,NA,281,19300,0.0486468573953386
"ON","2022-04-05 22:31:11",2020-12-23,2408,41,56660,-3,3,2243,3468,0,0,0,162663,4229,7527962,1002,291,139010,8718,0,0,6000,NA,NA,124,19424,0.0424991175432404
"ON","2022-04-05 22:31:11",2020-12-24,2447,49,64592,-35,6,2013,2038,0,0,0,165110,4278,7592554,967,297,141023,10756,0,0,6000,NA,NA,385,19809,0.0378839484765915
"ON","2022-04-05 22:31:11",2020-12-25,2159,43,61465,31,1,2237,0,0,0,0,167269,4321,7654019,998,298,143260,10756,0,0,6000,NA,NA,-121,19688,0.0351256812820304
"ON","2022-04-05 22:31:11",2020-12-26,2142,38,49511,-243,9,1913,0,0,0,0,169411,4359,7703530,755,307,145173,10756,0,0,6000,NA,NA,191,19879,0.0432631132475612
"ON","2022-04-05 22:31:11",2020-12-27,2005,18,41783,68,-4,2005,471,0,0,0,171416,4377,7745313,823,303,147178,11227,0,0,6000,NA,NA,-18,19861,0.0479860230237178
"ON","2022-04-05 22:31:11",2020-12-28,1939,37,39565,52,12,2151,1973,0,0,84000,173355,4414,7784878,875,315,149329,13200,0,0,90000,NA,NA,-249,19612,0.0490079615822065
"ON","2022-04-05 22:31:11",2020-12-29,2553,41,34112,-11,9,2233,4801,0,0,0,175908,4455,7818990,864,324,151562,18001,0,0,90000,NA,NA,279,19891,0.0748416979362101
"ON","2022-04-05 22:31:11",2020-12-30,2923,19,39210,313,18,2237,5501,0,0,0,178831,4474,7858200,1177,342,153799,23502,0,0,90000,NA,NA,667,20558,0.0745473093598572
"ON","2022-04-05 22:31:11",2020-12-31,3328,56,63858,58,12,2213,2321,0,0,0,182159,4530,7922058,1235,354,156012,25823,0,0,90000,NA,NA,1059,21617,0.0521156315575182
"ON","2022-04-05 22:31:11",2021-01-01,2476,51,69570,25,1,2460,3064,0,0,58350,184635,4581,7991628,1260,355,158472,28887,0,0,148350,NA,NA,-35,21582,0.0355900531838436
"ON","2022-04-05 22:31:11",2021-01-02,3363,44,61401,-257,-11,2054,4304,0,0,0,187998,4625,8053029,1003,344,160526,33191,0,0,148350,NA,NA,1265,22847,0.0547710949333073
"ON","2022-04-05 22:31:11",2021-01-03,2964,25,50803,-5,8,2175,4360,0,0,0,190962,4650,8103832,998,352,162701,37551,0,0,148350,NA,NA,764,23611,0.0583430112394937
"ON","2022-04-05 22:31:11",2021-01-04,3270,29,39121,192,3,2074,4868,0,0,0,194232,4679,8142953,1190,355,164775,42419,0,0,148350,NA,NA,1167,24778,0.0835868203778022
"ON","2022-04-05 22:31:11",2021-01-05,3128,51,35152,157,20,2015,7611,0,0,0,197360,4730,8178105,1347,375,166790,50030,0,0,148350,NA,NA,1062,25840,0.0889849795175239
"ON","2022-04-05 22:31:11",2021-01-06,3266,37,51045,116,6,3005,10350,430,0,0,200626,4767,8229150,1463,381,169795,60380,430,0,148350,NA,NA,224,26064,0.0639827603095308
"ON","2022-04-05 22:31:11",2021-01-07,3519,89,65772,9,1,2776,12251,657,0,47775,204145,4856,8294922,1472,382,172571,72631,1087,0,196125,NA,NA,654,26718,0.0535030103995621
"ON","2022-04-05 22:31:11",2021-01-08,4249,26,71481,-26,12,2738,14932,940,0,0,208394,4882,8366403,1446,394,175309,87563,2027,0,196125,NA,NA,1485,28203,0.0594423693009331
"ON","2022-04-05 22:31:11",2021-01-09,3443,40,72900,11,15,2915,15700,913,0,0,211837,4922,8439303,1457,409,178224,103263,2940,0,196125,NA,NA,488,28691,0.0472290809327846
"ON","2022-04-05 22:31:11",2021-01-10,3945,61,62308,26,2,2496,9983,2,0,0,215782,4983,8501611,1483,411,180720,113246,2942,0,196125,NA,NA,1388,30079,0.0633145021506067
"ON","2022-04-05 22:31:11",2021-01-11,3338,29,46403,80,1,2756,8859,0,0,0,219120,5012,8548014,1563,412,183476,122105,2942,0,196125,NA,NA,553,30632,0.0719350042023145
"ON","2022-04-05 22:31:11",2021-01-12,2903,41,44802,138,-1,3353,11448,81,0,0,222023,5053,8592816,1701,411,186829,133553,3023,0,196125,NA,NA,-491,30141,0.0647962144547118
"ON","2022-04-05 22:31:11",2021-01-13,2961,74,50931,-27,-2,3392,11231,1366,0,80925,224984,5127,8643747,1674,409,190221,144784,4389,0,277050,NA,NA,-505,29636,0.0581374801201626
"ON","2022-04-05 22:31:11",2021-01-14,3326,62,71169,-17,4,3593,14237,2258,0,0,228310,5189,8714916,1657,413,193814,159021,6647,0,277050,NA,NA,-329,29307,0.0467338307409125
"ON","2022-04-05 22:31:11",2021-01-15,2998,100,76472,-10,0,3380,15609,1900,0,0,231308,5289,8791388,1647,413,197194,174630,8547,0,277050,NA,NA,-482,28825,0.0392038916204624
"ON","2022-04-05 22:31:11",2021-01-16,3056,51,73875,-15,8,3212,14460,1120,0,0,234364,5340,8865263,1632,421,200406,189090,9667,0,277050,NA,NA,-207,28618,0.0413671742808799
"ON","2022-04-05 22:31:11",2021-01-17,3422,69,60183,-62,-6,3078,11007,1190,0,0,237786,5409,8925446,1570,415,203484,200097,10857,0,277050,NA,NA,275,28893,0.0568599106059851
"ON","2022-04-05 22:31:11",2021-01-18,2578,24,40301,1,1,2826,9691,19,0,0,240364,5433,8965747,1571,416,206310,209788,10876,0,277050,NA,NA,-272,28621,0.0639686360139947
"ON","2022-04-05 22:31:11",2021-01-19,1913,46,34531,55,4,2873,14346,1929,0,0,242277,5479,9000278,1626,420,209183,224134,12805,0,277050,NA,NA,-1006,27615,0.0553994961049492
"ON","2022-04-05 22:31:11",2021-01-20,2655,89,54307,-28,-4,3714,13784,3376,0,0,244932,5568,9054585,1598,416,212897,237918,16181,0,277050,NA,NA,-1148,26467,0.048888725210378
"ON","2022-04-05 22:31:11",2021-01-21,2632,46,70256,-65,-6,2990,15899,3932,0,0,247564,5614,9124841,1533,410,215887,253817,20113,0,277050,NA,NA,-404,26063,0.0374629924846276
"ON","2022-04-05 22:31:11",2021-01-22,2662,87,71750,-21,-4,3375,11168,4533,0,134600,250226,5701,9196591,1512,406,219262,264985,24646,0,411650,NA,NA,-800,25263,0.0371010452961672
"ON","2022-04-05 22:31:11",2021-01-23,2359,52,63453,-11,12,3025,11161,4308,0,0,252585,5753,9260044,1501,418,222287,276146,28954,0,411650,NA,NA,-718,24545,0.0371771232250642
"ON","2022-04-05 22:31:11",2021-01-24,2417,50,48947,-65,-5,2759,4427,2487,0,0,255002,5803,9308991,1436,413,225046,280573,31441,0,411650,NA,NA,-392,24153,0.0493799415694527
"ON","2022-04-05 22:31:11",2021-01-25,1958,43,35968,-38,5,2448,5537,4187,0,0,256960,5846,9344959,1398,418,227494,286110,35628,0,411650,NA,NA,-533,23620,0.0544372775800712
"ON","2022-04-05 22:31:11",2021-01-26,1740,63,30717,68,-13,2261,9707,6015,0,0,258700,5909,9375676,1466,405,229755,295817,41643,0,411650,NA,NA,-584,23036,0.056646156851255
"ON","2022-04-05 22:31:11",2021-01-27,1670,49,55191,-84,-5,2725,9513,6587,0,0,260370,5958,9430867,1382,400,232480,305330,48230,0,411650,NA,NA,-1104,21932,0.030258556648729
"ON","2022-04-05 22:31:11",2021-01-28,2093,56,64664,-44,-14,2491,11910,7056,0,0,262463,6014,9495531,1338,386,234971,317240,55286,0,411650,NA,NA,-454,21478,0.032367314116046
"ON","2022-04-05 22:31:11",2021-01-29,1837,58,69040,-47,5,2900,10215,6393,0,0,264300,6072,9564571,1291,391,237871,327455,61679,0,411650,NA,NA,-1121,20357,0.0266077636152955
"ON","2022-04-05 22:31:11",2021-01-30,2063,73,59594,-18,-6,2623,9373,6108,0,0,266363,6145,9624165,1273,385,240494,336828,67787,0,411650,NA,NA,-633,19724,0.0346175789509011
"ON","2022-04-05 22:31:11",2021-01-31,1848,43,49352,-114,0,2313,2816,1062,0,0,268211,6188,9673517,1159,385,242807,339644,68849,0,411650,NA,NA,-508,19216,0.037445290970984
"ON","2022-04-05 22:31:11",2021-02-01,1969,36,30359,-1,-2,2132,2256,1444,0,0,270180,6224,9703876,1158,383,244939,341900,70293,0,411650,NA,NA,-199,19017,0.0648572087354656
"ON","2022-04-05 22:31:11",2021-02-02,745,14,28552,34,-14,2297,2715,1764,0,0,270925,6238,9732428,1192,369,247236,344615,72057,0,411650,NA,NA,-1566,17451,0.0260927430652844
"ON","2022-04-05 22:31:11",2021-02-03,1172,67,52418,-126,-1,1745,3716,2937,0,0,272097,6305,9784846,1066,368,248981,348331,74994,0,411650,NA,NA,-640,16811,0.022358731733374
"ON","2022-04-05 22:31:11",2021-02-04,1563,88,64467,35,-12,1956,6724,5983,0,0,273660,6393,9849313,1101,356,250937,355055,80977,0,411650,NA,NA,-481,16330,0.0242449625389734
"ON","2022-04-05 22:31:11",2021-02-05,1670,45,62710,-58,3,2233,7694,6854,0,26325,275330,6438,9912023,1043,359,253170,362749,87831,0,437975,NA,NA,-608,15722,0.0266305214479349
"ON","2022-04-05 22:31:11",2021-02-06,1388,45,62341,-22,5,1796,9917,8742,0,0,276718,6483,9974364,1021,364,254966,372666,96573,0,437975,NA,NA,-453,15269,0.0222646412473332
"ON","2022-04-05 22:31:11",2021-02-07,1489,22,51658,-95,8,1937,6518,5171,0,0,278207,6505,10026022,926,372,256903,379184,101744,0,437975,NA,NA,-470,14799,0.0288241898641062
"ON","2022-04-05 22:31:11",2021-02-08,1265,33,28303,-25,-2,1700,6987,4419,0,0,279472,6538,10054325,901,370,258603,386171,106163,0,437975,NA,NA,-468,14331,0.0446949086669258
"ON","2022-04-05 22:31:11",2021-02-09,1022,17,30798,8,-21,1388,12462,9366,0,0,280494,6555,10085123,909,349,259991,398633,115529,0,437975,NA,NA,-383,13948,0.0331839729852588
"ON","2022-04-05 22:31:11",2021-02-10,1072,41,52504,39,-8,1709,13486,10196,0,27300,281566,6596,10137627,948,341,261700,412119,125725,0,465275,NA,NA,-678,13270,0.0204174920006095
"ON","2022-04-05 22:31:11",2021-02-11,945,18,68812,-65,-10,1344,14717,11263,0,58400,282511,6614,10206439,883,331,263044,426836,136988,0,523675,NA,NA,-417,12853,0.0137330698134046
"ON","2022-04-05 22:31:11",2021-02-12,1076,18,62012,-120,-3,1415,15605,14294,0,0,283587,6632,10268451,763,328,264459,442441,151282,0,523675,NA,NA,-357,12496,0.0173514803586403
"ON","2022-04-05 22:31:11",2021-02-13,1300,19,58760,23,-6,1434,14506,13025,0,0,284887,6651,10327211,786,322,265893,456947,164307,0,523675,NA,NA,-153,12343,0.0221238938053097
"ON","2022-04-05 22:31:11",2021-02-14,981,42,48701,-81,7,1235,10679,10336,0,0,285868,6693,10375912,705,329,267128,467626,174643,0,523675,NA,NA,-296,12047,0.0201433235457177
"ON","2022-04-05 22:31:11",2021-02-15,964,13,30355,34,2,1173,7698,7494,0,0,286832,6706,10406267,739,331,268301,475324,182137,0,523675,NA,NA,-222,11825,0.0317575358260583
"ON","2022-04-05 22:31:11",2021-02-16,904,13,27005,3,2,1112,5053,4797,0,0,287736,6719,10433272,742,333,269413,480377,186934,0,523675,NA,NA,-221,11604,0.0334752823551194
"ON","2022-04-05 22:31:11",2021-02-17,847,10,33977,-23,1,1456,9107,8432,0,0,288583,6729,10467249,719,334,270869,489484,195366,0,523675,NA,NA,-619,10985,0.0249286281896577
"ON","2022-04-05 22:31:11",2021-02-18,1038,44,56165,39,-18,1277,12383,10436,0,156780,289621,6773,10523414,758,316,272146,501867,205802,0,680455,NA,NA,-283,10702,0.0184812605715303
"ON","2022-04-05 22:31:11",2021-02-19,1150,47,65372,-69,-9,1255,16967,11913,0,2800,290771,6820,10588786,689,307,273401,518834,217715,0,683255,NA,NA,-152,10550,0.0175916294437986
"ON","2022-04-05 22:31:11",2021-02-20,1228,28,57194,10,-13,1313,21295,11436,0,0,291999,6848,10645980,699,294,274714,540129,229151,0,683255,NA,NA,-113,10437,0.0214707836486345
"ON","2022-04-05 22:31:11",2021-02-21,1087,13,48178,-39,13,1140,16404,6771,0,0,293086,6861,10694158,660,307,275854,556533,235922,0,683255,NA,NA,-66,10371,0.0225621653036656
"ON","2022-04-05 22:31:11",2021-02-22,1058,11,31163,-14,3,1083,12922,4747,0,0,294144,6872,10725321,646,310,276937,569455,240669,0,683255,NA,NA,-36,10335,0.0339505182427879
"ON","2022-04-05 22:31:11",2021-02-23,975,12,25979,72,3,1002,16252,6373,0,0,295119,6884,10751300,718,313,277939,585707,247042,0,683255,NA,NA,-39,10296,0.037530312945071
"ON","2022-04-05 22:31:11",2021-02-24,1054,9,54852,-43,3,1291,17141,4548,0,0,296173,6893,10806152,675,316,279230,602848,251590,0,683255,NA,NA,-246,10050,0.0192153431050828
"ON","2022-04-05 22:31:11",2021-02-25,1138,23,66351,12,-3,1094,19112,3859,0,0,297311,6916,10872503,687,313,280324,621960,255449,0,683255,NA,NA,21,10071,0.0171512109840093
"ON","2022-04-05 22:31:11",2021-02-26,1258,28,64049,-4,4,1007,21805,2565,0,220030,298569,6944,10936552,683,317,281331,643765,258014,0,903285,NA,NA,223,10294,0.0196412121969117
"ON","2022-04-05 22:31:11",2021-02-27,1185,16,59416,-3,-9,984,24339,2958,0,0,299754,6960,10995968,680,308,282315,668104,260972,0,903285,NA,NA,185,10479,0.0199441227952067
"ON","2022-04-05 22:31:11",2021-02-28,1062,20,49185,-53,14,1029,19167,1131,0,0,300816,6980,11045153,627,322,283344,687271,262103,0,903285,NA,NA,13,10492,0.0215919487648673
"ON","2022-04-05 22:31:11",2021-03-01,1023,6,35015,32,-11,939,17424,1111,0,0,301839,6986,11080168,659,311,284283,704695,263214,0,903285,NA,NA,78,10570,0.0292160502641725
"ON","2022-04-05 22:31:11",2021-03-02,966,11,30767,18,-1,979,22326,1682,0,0,302805,6997,11110935,677,310,285262,727021,264896,0,903285,NA,NA,-24,10546,0.0313972763025319
"ON","2022-04-05 22:31:11",2021-03-03,958,17,52613,-9,-9,1090,27398,1814,0,183460,303763,7014,11163548,668,301,286352,754419,266710,0,1086745,NA,NA,-149,10397,0.018208427574934
"ON","2022-04-05 22:31:11",2021-03-04,994,10,65643,-19,5,1072,30409,1408,0,0,304757,7024,11229191,649,306,287424,784828,268118,0,1086745,NA,NA,-88,10309,0.0151425132915924
"ON","2022-04-05 22:31:11",2021-03-05,1250,22,64748,-6,6,1159,35886,945,0,0,306007,7046,11293939,643,312,288583,820714,269063,0,1086745,NA,NA,69,10378,0.0193056156174708
"ON","2022-04-05 22:31:11",2021-03-06,990,6,57829,-23,0,1152,39698,1562,0,0,306997,7052,11351768,620,312,289735,860412,270625,0,1086745,NA,NA,-168,10210,0.0171194383440834
"ON","2022-04-05 22:31:11",2021-03-07,1299,15,46586,-14,-4,1105,30192,1182,0,0,308296,7067,11398354,606,308,290840,890604,271807,0,1086745,NA,NA,179,10389,0.0278839136221182
"ON","2022-04-05 22:31:11",2021-03-08,1631,10,38063,20,10,994,21882,1869,0,0,309927,7077,11436417,626,318,291834,912486,273676,0,1086745,NA,NA,627,11016,0.0428500118225048
"ON","2022-04-05 22:31:11",2021-03-09,1185,6,33264,63,8,972,31047,2517,0,0,311112,7083,11469681,689,326,292806,943533,276193,0,1086745,NA,NA,207,11223,0.0356240981240981
"ON","2022-04-05 22:31:11",2021-03-10,1316,16,54149,-11,-17,1212,35264,3011,0,367660,312428,7099,11523830,678,309,294018,978797,279204,0,1454405,NA,NA,88,11311,0.0243033112338178
"ON","2022-04-05 22:31:11",2021-03-11,1092,10,60619,2,-1,1110,40610,2510,0,2600,313520,7109,11584449,680,308,295128,1019407,281714,0,1457005,NA,NA,-28,11283,0.0180141539781257
"ON","2022-04-05 22:31:11",2021-03-12,1371,18,64611,-4,6,1124,43503,1034,0,0,314891,7127,11649060,676,314,296252,1062910,282748,0,1457005,NA,NA,229,11512,0.0212192970237266
"ON","2022-04-05 22:31:11",2021-03-13,1468,11,58431,13,-6,1151,53586,1938,0,0,316359,7138,11707491,689,308,297403,1116496,284686,0,1457005,NA,NA,306,11818,0.0251236501172323
"ON","2022-04-05 22:31:11",2021-03-14,1747,15,47618,-88,8,1167,41859,929,0,0,318106,7153,11755109,601,316,298570,1158355,285615,0,1457005,NA,NA,565,12383,0.0366878071317569
"ON","2022-04-05 22:31:11",2021-03-15,1268,9,33975,98,13,1114,33198,1668,0,0,319374,7162,11789084,699,329,299684,1191553,287283,0,1457005,NA,NA,145,12528,0.0373215599705666
"ON","2022-04-05 22:31:11",2021-03-16,1074,11,28526,62,-4,1085,51579,1635,0,174330,320448,7173,11817610,761,325,300769,1243132,288918,0,1631335,NA,NA,-22,12506,0.0376498632826194
"ON","2022-04-05 22:31:11",2021-03-17,1508,14,49128,-20,9,1488,58202,1741,0,0,321956,7187,11866738,741,334,302257,1301334,290659,0,1631335,NA,NA,6,12512,0.0306953264940563
"ON","2022-04-05 22:31:11",2021-03-18,1553,15,58560,-11,7,1236,58119,1610,0,148800,323509,7202,11925298,730,341,303493,1359453,292269,0,1780135,NA,NA,302,12814,0.0265198087431694
"ON","2022-04-05 22:31:11",2021-03-19,1745,10,56134,29,5,1296,61146,2480,0,0,325254,7212,11981432,759,346,304789,1420599,294749,0,1780135,NA,NA,439,13253,0.0310863291409841
"ON","2022-04-05 22:31:11",2021-03-20,1829,11,52083,6,-11,1261,60283,2385,0,0,327083,7223,12033515,765,335,306050,1480882,297134,0,1780135,NA,NA,557,13810,0.0351170247489584
"ON","2022-04-05 22:31:11",2021-03-21,1791,18,49233,-5,5,1353,40823,1415,0,0,328874,7241,12082748,760,340,307403,1521705,298549,0,1780135,NA,NA,420,14230,0.0363780391201024
"ON","2022-04-05 22:31:11",2021-03-22,1699,3,31089,53,-9,1175,31335,748,0,0,330573,7244,12113837,813,331,308578,1553040,299297,0,1780135,NA,NA,521,14751,0.0546495545048088
"ON","2022-04-05 22:31:11",2021-03-23,1546,9,32556,55,26,1271,50659,1746,0,466830,332119,7253,12146393,868,357,309849,1603699,301043,0,2246965,NA,NA,266,15017,0.0474874063152721
"ON","2022-04-05 22:31:11",2021-03-24,1571,10,51962,25,6,1531,72451,1621,0,0,333690,7263,12198355,893,363,311380,1676150,302664,0,2246965,NA,NA,30,15047,0.0302336322697356
"ON","2022-04-05 22:31:11",2021-03-25,2380,17,60077,1,-3,1329,79446,1722,0,106700,336070,7280,12258432,894,360,312709,1755596,304386,0,2353665,NA,NA,1034,16081,0.0396158263561762
"ON","2022-04-05 22:31:11",2021-03-26,2169,12,53436,19,24,1675,82996,1987,0,0,338239,7292,12311868,913,384,314384,1838592,306373,0,2353665,NA,NA,482,16563,0.0405906130698406
"ON","2022-04-05 22:31:11",2021-03-27,2453,16,61005,72,8,1481,77740,1928,0,0,340692,7308,12372873,985,392,315865,1916332,308301,0,2353665,NA,NA,956,17519,0.040209818867306
"ON","2022-04-05 22:31:11",2021-03-28,2448,19,50227,-68,1,1543,64950,984,0,0,343140,7327,12423100,917,393,317408,1981282,309285,0,2353665,NA,NA,886,18405,0.0487387261831286
"ON","2022-04-05 22:31:11",2021-03-29,2094,10,39470,-76,16,1524,50453,1963,0,0,345234,7337,12462570,841,409,318932,2031735,311248,0,2353665,NA,NA,560,18965,0.0530529516088168
"ON","2022-04-05 22:31:11",2021-03-30,2336,14,36071,249,2,1477,70645,2641,0,466830,347570,7351,12498641,1090,411,320409,2102380,313889,0,2820495,NA,NA,845,19810,0.0647611654791938
"ON","2022-04-05 22:31:11",2021-03-31,2333,15,52532,21,13,1973,89873,1931,0,0,349903,7366,12551173,1111,424,322382,2192253,315820,0,2820495,NA,NA,345,20155,0.0444110256605498
"ON","2022-04-05 22:31:11",2021-04-01,2557,23,62290,5,9,1814,84060,1895,0,5300,352460,7389,12613463,1116,433,324196,2276313,317715,0,2825795,NA,NA,720,20875,0.0410499277572644
"ON","2022-04-05 22:31:11",2021-04-02,3089,23,62333,46,2,1925,88183,2635,0,0,355549,7412,12675796,1162,435,326121,2364496,320350,0,2825795,NA,NA,1141,22016,0.0495564147401858
"ON","2022-04-05 22:31:11",2021-04-03,3009,16,59117,-366,16,1819,59567,1119,0,583400,358558,7428,12734913,796,451,327940,2424063,321469,0,3409195,NA,NA,1174,23190,0.0508990645668759
"ON","2022-04-05 22:31:11",2021-04-04,3041,12,46380,15,25,1899,69125,0,0,0,361599,7440,12781293,811,476,329839,2493188,321469,0,3409195,NA,NA,1130,24320,0.0655670547649849
"ON","2022-04-05 22:31:11",2021-04-05,2938,10,36563,131,18,1761,52452,728,0,613680,364537,7450,12817856,942,494,331600,2545640,322197,0,4022875,NA,NA,1167,25487,0.0803544566911906
"ON","2022-04-05 22:31:11",2021-04-06,3065,8,37541,219,16,1976,76199,951,0,0,367602,7458,12855397,1161,510,333576,2621839,323148,0,4022875,NA,NA,1081,26568,0.0816440691510615
"ON","2022-04-05 22:31:11",2021-04-07,3215,17,49889,236,-6,2407,104382,1635,0,8450,370817,7475,12905286,1397,504,335983,2726221,324783,0,4031325,NA,NA,791,27359,0.0644430636011947
"ON","2022-04-05 22:31:11",2021-04-08,3295,19,63846,20,21,2576,108563,1577,0,0,374112,7494,12969132,1417,525,338559,2834784,326360,0,4031325,NA,NA,700,28059,0.0516085580929111
"ON","2022-04-05 22:31:11",2021-04-09,4227,18,61410,75,27,2641,105382,2238,0,0,378339,7512,13030542,1492,552,341200,2940166,328598,0,4031325,NA,NA,1568,29627,0.0688324377137274
"ON","2022-04-05 22:31:11",2021-04-10,3813,19,61439,32,33,2422,104783,2384,0,0,382152,7531,13091981,1524,585,343622,3044949,330982,0,4031325,NA,NA,1372,30999,0.0620615569914875
"ON","2022-04-05 22:31:11",2021-04-11,4456,21,56378,-11,20,2617,94794,2168,0,0,386608,7552,13148359,1513,605,346239,3139743,333150,0,4031325,NA,NA,1818,32817,0.0790379225939196
"ON","2022-04-05 22:31:11",2021-04-12,4401,15,47929,133,14,2445,74722,269,0,0,391009,7567,13196288,1646,619,348684,3214465,333419,0,4031325,NA,NA,1941,34758,0.0918233219971207
"ON","2022-04-05 22:31:11",2021-04-13,3670,15,42167,176,7,2573,95692,1843,0,475170,394679,7582,13238455,1822,626,351257,3310157,335262,0,4506495,NA,NA,1082,35840,0.0870348850997225
"ON","2022-04-05 22:31:11",2021-04-14,4156,28,54211,55,16,3160,112817,1944,0,0,398835,7610,13292666,1877,642,354417,3422974,337206,0,4506495,NA,NA,968,36808,0.0766634077954659
"ON","2022-04-05 22:31:11",2021-04-15,4736,29,65559,55,17,3174,105430,2285,0,346390,403571,7639,13358225,1932,659,357591,3528404,339491,0,4852885,NA,NA,1533,38341,0.0722402721212953
"ON","2022-04-05 22:31:11",2021-04-16,4812,25,64304,23,42,3151,115634,2442,0,0,408383,7664,13422529,1955,701,360742,3644038,341933,0,4852885,NA,NA,1636,39977,0.0748320477730779
"ON","2022-04-05 22:31:11",2021-04-17,4362,34,56852,110,25,3611,107278,2311,0,0,412745,7698,13479381,2065,726,364353,3751316,344244,0,4852885,NA,NA,717,40694,0.0767255329627805
"ON","2022-04-05 22:31:11",2021-04-18,4250,18,53776,42,15,3338,86565,1066,0,0,416995,7716,13533157,2107,741,367691,3837881,345310,0,4852885,NA,NA,894,41588,0.0790315382326689
